"business_id","business_name","business_address","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","violation_id","violation_description","risk_category"
3221,"PASQUALES","700 IRVING St",94122,37.764108,-122.465512,"(37.764108, -122.465512)",14155662140,"3221_20171107","11/7/17",88,"3221_20171107_103131","Moderate risk vermin infestation","Moderate Risk"
61915,"La Loma Produce Nos. 3 & 9 Inc","5652 MISSION St",94112,37.710685,-122.447907,"(37.710685, -122.447907)",14155589254,"61915_20160527","5/27/16",67,"61915_20160527_103132","Improper thawing methods","Moderate Risk"
2032,"QUEEN ANNE HOTEL","1590 SUTTER St",94109,37.786988,-122.426464,"(37.786988, -122.426464)",14155442828,"2032_20160126","1/26/16",90,"2032_20160126_103131","Moderate risk vermin infestation","Moderate Risk"
71168,"Mangrove Kitchen","312 DIVISADERO St",94117,37.772458,-122.437247,"(37.772458, -122.437247)",14155795454,"71168_20161024","10/24/16",78,"71168_20161024_103120","Moderate risk food holding temperature","Moderate Risk"
3165,"HAN IL KWAN","1802 BALBOA St",94121,37.776599,-122.478292,"(37.776599, -122.478292)",14153598244,"3165_20161003","10/3/16",79,"3165_20161003_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
4702,"SHUFAT MARKET","3807 24th St",94114,37.751664,-122.427688,"(37.751664, -122.427688)",14155826207,"4702_20160916","9/16/16",92,"4702_20160916_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
5835,"Rosa Parks Elementary School","1501 O'Farrell St",94115,37.783604,-122.430141,"(37.783604, -122.430141)",14155745519,"5835_20171006","10/6/17",96,"5835_20171006_103131","Moderate risk vermin infestation","Moderate Risk"
4716,"MICHAELIS WINE & SPIRITS","2198 UNION St",94123,37.797138,-122.435334,"(37.797138, -122.435334)",14155925700,"4716_20160914","9/14/16",92,"4716_20160914_103131","Moderate risk vermin infestation","Moderate Risk"
2676,"FIREFLY","4288 24th St",94114,37.751068,-122.438242,"(37.751068, -122.438242)",14155827652,"2676_20180524","5/24/18",96,"2676_20180524_103120","Moderate risk food holding temperature","Moderate Risk"
2553,"Its Tops Coffee Shop","1801 Market St",94103,37.771497,-122.423802,"(37.771497, -122.423802)",14155436395,"2553_20180308","3/8/18",74,"2553_20180308_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
2692,"TYGER'S","2798 DIAMOND St",94131,37.734579,-122.4339,"(37.734579, -122.4339)",14155234064,"2692_20160330","3/30/16",86,"2692_20160330_103123","Food in poor condition","Moderate Risk"
27799,"Buckhorn Grill","845 Market St FE-5",94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155979770,"27799_20160229","2/29/16",80,"27799_20160229_103120","Moderate risk food holding temperature","Moderate Risk"
1926,"LINCOLN PARK BAR AND GRILL","300 34th Ave",94121,37.782971,-122.496324,"(37.782971, -122.496324)",14155222254,"1926_20161012","10/12/16",86,"1926_20161012_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
1926,"LINCOLN PARK BAR AND GRILL","300 34th Ave",94121,37.782971,-122.496324,"(37.782971, -122.496324)",14155222254,"1926_20161012","10/12/16",86,"1926_20161012_103131","Moderate risk vermin infestation","Moderate Risk"
4797,"Good Life Grocery, The","448 CORTLAND Ave",94110,37.739053,-122.416683,"(37.739053, -122.416683)",14155643221,"4797_20160308","3/8/16",92,"4797_20160308_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
5959,"ST. JOHN'S SNACK BAR","925 CHENERY St",94131,37.735264,-122.437679,"(37.735264, -122.437679)",14155586144,"5959_20160513","5/13/16",92,"5959_20160513_103131","Moderate risk vermin infestation","Moderate Risk"
3253,"S F GOLF CLUB","1310 Junipero Serra Blvd",94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,"3253_20161006","10/6/16",94,"3253_20161006_103120","Moderate risk food holding temperature","Moderate Risk"
1332,"CHLOE'S","1399 CHURCH St",94114,37.748594,-122.427116,"(37.748594, -122.427116)",14155644116,"1332_20160427","4/27/16",86,"1332_20160427_103120","Moderate risk food holding temperature","Moderate Risk"
3885,"IZZY'S STEAK & CHOP HOUSE","3345 STEINER St",94123,37.800384,-122.437864,"(37.800384, -122.437864)",14155560487,"3885_20160616","6/16/16",83,"3885_20160616_103133","Foods not protected from contamination","Moderate Risk"
1926,"LINCOLN PARK BAR AND GRILL","300 34th Ave",94121,37.782971,-122.496324,"(37.782971, -122.496324)",14155222254,"1926_20171013","10/13/17",84,"1926_20171013_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
2974,"LEAPING LEMUR CAFE","1 ZOO Rd",94132,37.73017,-122.502535,"(37.73017, -122.502535)",14155757182,"2974_20160527","5/27/16",90,"2974_20160527_103120","Moderate risk food holding temperature","Moderate Risk"
59044,"Taqueria Cazadores","1600 C Mission St",94110,37.749851,-122.415121,"(37.749851, -122.415121)",14156781286,"59044_20180122","1/22/18",78,"59044_20180122_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
65624,"Tacko Shop","3115 Fillmore St",94123,37.798273,-122.435774,"(37.798273, -122.435774)",14155793534,"65624_20160525","5/25/16",92,"65624_20160525_103120","Moderate risk food holding temperature","Moderate Risk"
994,"RAILROAD EXPRESSO CAFE","705 \ Blvd",94127,37.731513,-122.45133,"(37.731513, -122.45133)",14155334009,"994_20160810","8/10/16",88,"994_20160810_103120","Moderate risk food holding temperature","Moderate Risk"
1300,"WE BE SUSHI","1071 VALENCIA St",94110,37.755824,-122.420986,"(37.755824, -122.420986)",14155820607,"1300_20171005","10/5/17",74,"1300_20171005_103120","Moderate risk food holding temperature","Moderate Risk"
3626,"Beretta","1199 VALENCIA St",94110,37.753823,-122.420786,"(37.753823, -122.420786)",14155691199,"3626_20160915","9/15/16",94,"3626_20160915_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
71373,"Golden River Restaurant","5827 GEARY Blvd",94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,"71373_20151006","10/6/15",81,"71373_20151006_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
3626,"Beretta","1199 VALENCIA St",94110,37.753823,-122.420786,"(37.753823, -122.420786)",14155691199,"3626_20180529","5/29/18",90,"3626_20180529_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
5959,"ST. JOHN'S SNACK BAR","925 CHENERY St",94131,37.735264,-122.437679,"(37.735264, -122.437679)",14155586144,"5959_20160513","5/13/16",92,"5959_20160513_103120","Moderate risk food holding temperature","Moderate Risk"
69753,"Sift Cupcake & Dessert Bar","2411 California St",94115,37.788834,-122.43402,"(37.788834, -122.43402)",14155503030,"69753_20180730","7/30/18",87,"69753_20180730_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
3302,"RUSSIAN CENTER SOCIAL HALL","2450 SUTTER St",94115,37.785138,-122.440904,"(37.785138, -122.440904)",14155927631,"3302_20180530","5/30/18",90,"3302_20180530_103131","Moderate risk vermin infestation","Moderate Risk"
3885,"IZZY'S STEAK & CHOP HOUSE","3345 STEINER St",94123,37.800384,-122.437864,"(37.800384, -122.437864)",14155560487,"3885_20160616","6/16/16",83,"3885_20160616_103130","Inadequate sewage or wastewater disposal","Moderate Risk"
3948,"Mel's Drive-In","833 MISSION St",94103,37.78355,-122.405356,"(37.78355, -122.405356)",14155220793,"3948_20180308","3/8/18",92,"3948_20180308_103120","Moderate risk food holding temperature","Moderate Risk"
34708,"Piqueos LLC","830 CORTLAND Ave",94110,37.738893,-122.414078,"(37.738893, -122.414078)",14155288812,"34708_20180313","3/13/18",90,"34708_20180313_103120","Moderate risk food holding temperature","Moderate Risk"
62057,"Ashley's Cafe","4454 California St",94118,37.784976,-122.465169,"(37.784976, -122.465169)",14155836269,"62057_20160526","5/26/16",79,"62057_20160526_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20160712","7/12/16",75,"3862_20160712_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
5848,"Ida B Wells Continuation High School","1099 Hayes St",94117,37.775443,-122.433977,"(37.775443, -122.433977)",14155246315,"5848_20171218","12/18/17",96,"5848_20171218_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
5961,"ST VINCENT DE PAUL","2356 GREEN St",94123,37.795882,-122.43789,"(37.795882, -122.43789)",14155345505,"5961_20160219","2/19/16",92,"5961_20160219_103133","Foods not protected from contamination","Moderate Risk"
3631,"NOC NOC","557 HAIGHT St",94117,37.771964,-122.431336,"(37.771964, -122.431336)",14155865811,"3631_20160615","6/15/16",94,"3631_20160615_103129","Insufficient hot water or running water","Moderate Risk"
63082,"The Brick Yard","1787 Union St",94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,"63082_20180731","7/31/18",81,"63082_20180731_103120","Moderate risk food holding temperature","Moderate Risk"
62550,"ANZU Restaurant","222 Mason St, 2nd Floor",94102,37.785648,-122.409497,"(37.785648, -122.409497)",14155391111,"62550_20161128","11/28/16",78,"62550_20161128_103133","Foods not protected from contamination","Moderate Risk"
71380,"Curry Up Now","659 Valencia St",94110,37.762265,-122.421586,"(37.762265, -122.421586)",14155827000,"71380_20160301","3/1/16",86,"71380_20160301_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
27377,"Sorabol","845 Market St FC-3",94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155775959,"27377_20160826","8/26/16",87,"27377_20160826_103120","Moderate risk food holding temperature","Moderate Risk"
290,"BISTRO AIX","3340 STEINER St",94123,37.800187,-122.437756,"(37.800187, -122.437756)",14155200100,"290_20160615","6/15/16",89,"290_20160615_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
3343,"PERRYS","1944 UNION St",94123,37.797648,-122.431274,"(37.797648, -122.431274)",14155929022,"3343_20171010","10/10/17",92,"3343_20171010_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
1332,"CHLOE'S","1399 CHURCH St",94114,37.748594,-122.427116,"(37.748594, -122.427116)",14155644116,"1332_20180524","5/24/18",92,"1332_20180524_103120","Moderate risk food holding temperature","Moderate Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20160712","7/12/16",75,"3862_20160712_103132","Improper thawing methods","Moderate Risk"
7488,"EUROPA EXPRESS","746-750 LA PLAYA St",94121,37.774248,-122.510043,"(37.774248, -122.510043)",14155644917,"7488_20160712","7/12/16",79,"7488_20160712_103133","Foods not protected from contamination","Moderate Risk"
3850,"Thai House Express On Castro","599 Castro",94114,37.759404,-122.434836,"(37.759404, -122.434836)",14155865000,"3850_20161215","12/15/16",87,"3850_20161215_103120","Moderate risk food holding temperature","Moderate Risk"
18800,"7-Mission Restaurant","150 07th St",94103,37.778547,-122.41013,"(37.778547, -122.41013)",14155863298,"18800_20171213","12/13/17",92,"18800_20171213_103120","Moderate risk food holding temperature","Moderate Risk"
5150,"Kentucky Fried Chicken","200 Duboce St",94103,37.769758,-122.424782,"(37.769758, -122.424782)",14155431613,"5150_20160708","7/8/16",80,"5150_20160708_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
3869,"SAFEWAY #739","3350 MISSION St",94110,37.742998,-122.421638,"(37.742998, -122.421638)",14155822866,"3869_20160711","7/11/16",90,"3869_20160711_103120","Moderate risk food holding temperature","Moderate Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20160712","7/12/16",75,"3862_20160712_103120","Moderate risk food holding temperature","Moderate Risk"
61669,"Good Eats Cafe","200 Pine St #160",94104,37.792237,-122.400124,"(37.792237, -122.400124)",14150296633,"61669_20160427","4/27/16",88,"61669_20160427_103132","Improper thawing methods","Moderate Risk"
7488,"EUROPA EXPRESS","746-750 LA PLAYA St",94121,37.774248,-122.510043,"(37.774248, -122.510043)",14155644917,"7488_20160712","7/12/16",79,"7488_20160712_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
2692,"TYGER'S","2798 DIAMOND St",94131,37.734579,-122.4339,"(37.734579, -122.4339)",14155234064,"2692_20160330","3/30/16",86,"2692_20160330_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
544,"THAI TIME RESTAURANT","315 08th Ave",94118,37.782534,-122.466615,"(37.782534, -122.466615)",14155387992,"544_20180925","9/25/18",72,"544_20180925_103120","Moderate risk food holding temperature","Moderate Risk"
2750,"HAMANO SUSHI","1332 CASTRO St",94114,37.750778,-122.434065,"(37.750778, -122.434065)",14155820825,"2750_20180801","8/1/18",88,"2750_20180801_103131","Moderate risk vermin infestation","Moderate Risk"
2553,"Its Tops Coffee Shop","1801 Market St",94103,37.771497,-122.423802,"(37.771497, -122.423802)",14155436395,"2553_20180308","3/8/18",74,"2553_20180308_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
19373,"Las Isletas","4508 03rd St",94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,"19373_20180103","1/3/18",73,"19373_20180103_103132","Improper thawing methods","Moderate Risk"
62550,"ANZU Restaurant","222 Mason St, 2nd Floor",94102,37.785648,-122.409497,"(37.785648, -122.409497)",14155391111,"62550_20161128","11/28/16",78,"62550_20161128_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
2455,"MUDDY WATERS","521 VALENCIA St",94110,37.764484,-122.421815,"(37.764484, -122.421815)",14155868006,"2455_20160919","9/19/16",96,"2455_20160919_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
5025,"PIZZA HUT","3349 MISSION St",94110,37.743313,-122.421363,"(37.743313, -122.421363)",14155472600,"5025_20171003","10/3/17",92,"5025_20171003_103120","Moderate risk food holding temperature","Moderate Risk"
2454,"San Jalisco","901 South Van Ness Ave",94110,37.758634,-122.416866,"(37.758634, -122.416866)",14155648383,"2454_20161026","10/26/16",90,"2454_20161026_103120","Moderate risk food holding temperature","Moderate Risk"
63082,"The Brick Yard","1787 Union St",94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,"63082_20180731","7/31/18",81,"63082_20180731_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
7664,"NORM'S MARKET","2201 BRYANT St",94110,37.759045,-122.409726,"(37.759045, -122.409726)",14155643031,"7664_20180312","3/12/18",96,"7664_20180312_103131","Moderate risk vermin infestation","Moderate Risk"
61669,"Good Eats Cafe","200 Pine St #160",94104,37.792237,-122.400124,"(37.792237, -122.400124)",14150296633,"61669_20160427","4/27/16",88,"61669_20160427_103118","Employee eating or smoking","Moderate Risk"
2454,"San Jalisco","901 South Van Ness Ave",94110,37.758634,-122.416866,"(37.758634, -122.416866)",14155648383,"2454_20161026","10/26/16",90,"2454_20161026_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
1989,"PRESIDIO GOLF CLUB","8 Presidio Terr",94118,37.788807,-122.460845,"(37.788807, -122.460845)",14155751322,"1989_20160616","6/16/16",96,"1989_20160616_103133","Foods not protected from contamination","Moderate Risk"
68258,"A&M LIQUOR","1600 SUTTER ST",94109,37.786928,-122.426964,"(37.786928, -122.426964)",14155932153,"68258_20161026","10/26/16",96,"68258_20161026_103120","Moderate risk food holding temperature","Moderate Risk"
3050,"Benkyodo Co","1747 BUCHANAN St",94115,37.785994,-122.429925,"(37.785994, -122.429925)",14155921244,"3050_20160427","4/27/16",90,"3050_20160427_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
1950,"BULLSHEAD RESTAURANT","840 ULLOA St",94127,37.740785,-122.465507,"(37.740785, -122.465507)",14155664350,"1950_20171115","11/15/17",90,"1950_20171115_103120","Moderate risk food holding temperature","Moderate Risk"
61500,"Happy Lounge","3745 Geary Blvd",94118,37.781143,-122.459709,"(37.781143, -122.459709)",14155662323,"61500_20180927","9/27/18",94,"61500_20180927_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
3727,"ACE WASABI'S ROCK N ROLL SUSHI","3339 STEINER St",94123,37.800215,-122.437834,"(37.800215, -122.437834)",14155564903,"3727_20160713","7/13/16",84,"3727_20160713_103131","Moderate risk vermin infestation","Moderate Risk"
69217,"Orexi Inc.","243 WEST PORTAL Ave",94127,37.738434,-122.468438,"(37.738434, -122.468438)",14155863810,"69217_20160615","6/15/16",88,"69217_20160615_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
1724,"CAFE MUMS","1800 SUTTER St",94115,37.786498,-122.430283,"(37.786498, -122.430283)",14155936986,"1724_20161026","10/26/16",83,"1724_20161026_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
251,"BEANERY INC.","602 Irving St",94122,37.764148,-122.464391,"(37.764148, -122.464391)",14155661090,"251_20160616","6/16/16",96,"251_20160616_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
2731,"Main Kitchen-Mission Grille","55 04th St",94103,37.784964,-122.404752,"(37.784964, -122.404752)",14155891600,"2731_20171107","11/7/17",96,"2731_20171107_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
2690,"LOS PANCHOS","3206 MISSION St",94110,37.745516,-122.420004,"(37.745516, -122.420004)",14155281033,"2690_20161025","10/25/16",92,"2690_20161025_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20170905","9/5/17",73,"3862_20170905_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
2553,"Its Tops Coffee Shop","1801 Market St",94103,37.771497,-122.423802,"(37.771497, -122.423802)",14155436395,"2553_20180308","3/8/18",74,"2553_20180308_103120","Moderate risk food holding temperature","Moderate Risk"
62550,"ANZU Restaurant","222 Mason St, 2nd Floor",94102,37.785648,-122.409497,"(37.785648, -122.409497)",14155391111,"62550_20161128","11/28/16",78,"62550_20161128_103120","Moderate risk food holding temperature","Moderate Risk"
3616,"THE LIBERTIES IRISH BAR & REST.","0994 GUERRERO St",94110,37.75527,-122.423256,"(37.75527, -122.423256)",14155286789,"3616_20180126","1/26/18",87,"3616_20180126_103131","Moderate risk vermin infestation","Moderate Risk"
4864,"DRAGON CITY BAKERY & CAFE","2367 MISSION St",94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,"4864_20171024","10/24/17",76,"4864_20171024_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
3256,"Connection, The","5740 MISSION St",94112,37.709737,-122.45007,"(37.709737, -122.45007)",14155336172,"3256_20161005","10/5/16",87,"3256_20161005_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
68278,"Fresh Bay Cafe","3659 Buchanan St",94123,37.803627,-122.433503,"(37.803627, -122.433503)",14155928868,"68278_20160310","3/10/16",79,"68278_20160310_103133","Foods not protected from contamination","Moderate Risk"
62550,"ANZU Restaurant","222 Mason St, 2nd Floor",94102,37.785648,-122.409497,"(37.785648, -122.409497)",14155391111,"62550_20161128","11/28/16",78,"62550_20161128_103132","Improper thawing methods","Moderate Risk"
61669,"Good Eats Cafe","200 Pine St #160",94104,37.792237,-122.400124,"(37.792237, -122.400124)",14150296633,"61669_20160427","4/27/16",88,"61669_20160427_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
3895,"Cable Car Restaurant","1040 Columbus Ave",94133,37.803984,-122.415453,"(37.803984, -122.415453)",14155744455,"3895_20180313","3/13/18",82,"3895_20180313_103120","Moderate risk food holding temperature","Moderate Risk"
19373,"Las Isletas","4508 03rd St",94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,"19373_20180103","1/3/18",73,"19373_20180103_103133","Foods not protected from contamination","Moderate Risk"
3895,"Cable Car Restaurant","1040 Columbus Ave",94133,37.803984,-122.415453,"(37.803984, -122.415453)",14155744455,"3895_20180313","3/13/18",82,"3895_20180313_103129","Insufficient hot water or running water","Moderate Risk"
1950,"BULLSHEAD RESTAURANT","840 ULLOA St",94127,37.740785,-122.465507,"(37.740785, -122.465507)",14155664350,"1950_20160615","6/15/16",87,"1950_20160615_103120","Moderate risk food holding temperature","Moderate Risk"
2356,"TAQUERIA EL FAROLITO","2779 MISSION St",94110,37.752634,-122.418486,"(37.752634, -122.418486)",14155823848,"2356_20180730","7/30/18",88,"2356_20180730_103133","Foods not protected from contamination","Moderate Risk"
5150,"Kentucky Fried Chicken","200 Duboce St",94103,37.769758,-122.424782,"(37.769758, -122.424782)",14155431613,"5150_20160708","7/8/16",80,"5150_20160708_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
2758,"OSTERIA","3277 SACRAMENTO St",94115,37.788183,-122.446757,"(37.788183, -122.446757)",14155775030,"2758_20160823","8/23/16",86,"2758_20160823_103120","Moderate risk food holding temperature","Moderate Risk"
62551,"Hotel Nikko-San Francisco - Harmony Room","222 Mason St,  B1st Floor",94102,37.785648,-122.409497,"(37.785648, -122.409497)",14155391111,"62551_20161031","10/31/16",92,"62551_20161031_103120","Moderate risk food holding temperature","Moderate Risk"
3626,"Beretta","1199 VALENCIA St",94110,37.753823,-122.420786,"(37.753823, -122.420786)",14155691199,"3626_20180529","5/29/18",90,"3626_20180529_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
1337,"Sabor De San Miguel","3263 MISSION St",94110,37.744726,-122.420395,"(37.744726, -122.420395)",14155645866,"1337_20180525","5/25/18",90,"1337_20180525_103133","Foods not protected from contamination","Moderate Risk"
3839,"EL TORO TAQUERIA","598 VALENCIA St",94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,"3839_20170721","7/21/17",81,"3839_20170721_103131","Moderate risk vermin infestation","Moderate Risk"
3221,"PASQUALES","700 IRVING St",94122,37.764108,-122.465512,"(37.764108, -122.465512)",14155662140,"3221_20180608","6/8/18",90,"3221_20180608_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
2974,"LEAPING LEMUR CAFE","1 ZOO Rd",94132,37.73017,-122.502535,"(37.73017, -122.502535)",14155757182,"2974_20160722","7/22/16",89,"2974_20160722_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
2758,"OSTERIA","3277 SACRAMENTO St",94115,37.788183,-122.446757,"(37.788183, -122.446757)",14155775030,"2758_20160823","8/23/16",86,"2758_20160823_103131","Moderate risk vermin infestation","Moderate Risk"
10886,"Taste of Formosa","2428 CLEMENT ST",94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,"10886_20161031","10/31/16",78,"10886_20161031_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
1950,"BULLSHEAD RESTAURANT","840 ULLOA St",94127,37.740785,-122.465507,"(37.740785, -122.465507)",14155664350,"1950_20180924","9/24/18",92,"1950_20180924_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
1992,"GENEVA STEAK HOUSE","5130 MISSION St",94112,37.716242,-122.441183,"(37.716242, -122.441183)",14155404078,"1992_20180521","5/21/18",74,"1992_20180521_103132","Improper thawing methods","Moderate Risk"
1950,"BULLSHEAD RESTAURANT","840 ULLOA St",94127,37.740785,-122.465507,"(37.740785, -122.465507)",14155664350,"1950_20171115","11/15/17",90,"1950_20171115_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
36160,"Zabb","4440 Mission St",94112,37.726489,-122.433485,"(37.726489, -122.433485)",14155582455,"36160_20160616","6/16/16",92,"36160_20160616_103120","Moderate risk food holding temperature","Moderate Risk"
1724,"CAFE MUMS","1800 SUTTER St",94115,37.786498,-122.430283,"(37.786498, -122.430283)",14155936986,"1724_20161026","10/26/16",83,"1724_20161026_103120","Moderate risk food holding temperature","Moderate Risk"
3727,"ACE WASABI'S ROCK N ROLL SUSHI","3339 STEINER St",94123,37.800215,-122.437834,"(37.800215, -122.437834)",14155564903,"3727_20160713","7/13/16",84,"3727_20160713_103133","Foods not protected from contamination","Moderate Risk"
59331,"The Lunch Box","50 Phelan Ave.",94112,37.723638,-122.452273,"(37.723638, -122.452273)",14155323220,"59331_20160426","4/26/16",87,"59331_20160426_103129","Insufficient hot water or running water","Moderate Risk"
2369,"CLOONEY'S","1401 Valencia St",94110,37.750374,-122.420456,"(37.750374, -122.420456)",14155824988,"2369_20180313","3/13/18",83,"2369_20180313_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
2808,"NEW EMMY'S RESTAURANT","1923 OCEAN Ave",94127,37.725404,-122.462776,"(37.725404, -122.462776)",14155728615,"2808_20160426","4/26/16",74,"2808_20160426_103134","Other moderate risk violation","Moderate Risk"
2648,"BALOMPIE CAFE","3349 18th St",94110,37.761836,-122.418296,"(37.761836, -122.418296)",14155649199,"2648_20180731","7/31/18",86,"2648_20180731_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
7645,"LUCKY PORK MARKET","2659 MISSION St",94110,37.754513,-122.418626,"(37.754513, -122.418626)",14155644805,"7645_20170728","7/28/17",81,"7645_20170728_103132","Improper thawing methods","Moderate Risk"
2758,"OSTERIA","3277 SACRAMENTO St",94115,37.788183,-122.446757,"(37.788183, -122.446757)",14155775030,"2758_20160823","8/23/16",86,"2758_20160823_103133","Foods not protected from contamination","Moderate Risk"
10615,"Rulli Risto-Bar","2300 Chestnut St.",94123,37.800188,-122.441454,"(37.800188, -122.441454)",14155927478,"10615_20160713","7/13/16",96,"10615_20160713_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
69217,"Orexi Inc.","243 WEST PORTAL Ave",94127,37.738434,-122.468438,"(37.738434, -122.468438)",14155863810,"69217_20160615","6/15/16",88,"69217_20160615_103120","Moderate risk food holding temperature","Moderate Risk"
2808,"NEW EMMY'S RESTAURANT","1923 OCEAN Ave",94127,37.725404,-122.462776,"(37.725404, -122.462776)",14155728615,"2808_20160426","4/26/16",74,"2808_20160426_103132","Improper thawing methods","Moderate Risk"
65624,"Tacko Shop","3115 Fillmore St",94123,37.798273,-122.435774,"(37.798273, -122.435774)",14155793534,"65624_20180103","1/3/18",92,"65624_20180103_103133","Foods not protected from contamination","Moderate Risk"
10886,"Taste of Formosa","2428 CLEMENT ST",94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,"10886_20161031","10/31/16",78,"10886_20161031_103131","Moderate risk vermin infestation","Moderate Risk"
3651,"PANCHO VILLA","3071 16th St",94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,"3651_20171116","11/16/17",90,"3651_20171116_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
3929,"OPERA HOUSE - BASEMENT,LOWER LOUNGE","301 VAN NESS Ave",94102,37.778272,-122.420031,"(37.778272, -122.420031)",14155251932,"3929_20170406","4/6/17",83,"3929_20170406_103127","Noncompliance with HAACP plan or variance","Moderate Risk"
4850,"COOL GUYS","845 Holloway Ave",94112,37.721794,-122.461991,"(37.721794, -122.461991)",14155451404,"4850_20161217","12/17/16",90,"4850_20161217_103120","Moderate risk food holding temperature","Moderate Risk"
3651,"PANCHO VILLA","3071 16th St",94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,"3651_20160708","7/8/16",81,"3651_20160708_103133","Foods not protected from contamination","Moderate Risk"
71657,"Baan","534 IRVING St",94122,37.764188,-122.463683,"(37.764188, -122.463683)",14155374505,"71657_20171010","10/10/17",70,"71657_20171010_103132","Improper thawing methods","Moderate Risk"
